Model,Scaler,Resampler,Best_Params,Threshold,Training_Accuracy,Testing_Accuracy,Precision,Recall,F1,ROC-AUC,PR-AUC
MLP,StandardScaler,RandomOverSampler,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50,)}",0.5,0.8917425227568271,0.8787128712871287,0.14285714285714285,0.3157894736842105,0.19672131147540983,0.5840054682159945,0.08183291474601044
