RB_4800kcal_fob,RB_5500kcal_fob,RB_6000kcal_avg,India_5500kcal_cfr,year,month,day,day_of_week,quarter,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
0.28182079907872426,0.29580012435701764,0.22271015047438714,0.3049046254805454,0.75,0.9999999999999999,0.4666666666666667,1.0,1.0,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.28946674655482324,0.28946674655482324
0.28182079907872426,0.29580012435701764,0.22271015047438714,0.3049046254805454,0.75,0.9999999999999999,0.5666666666666667,0.0,1.0,0.2566806470940683,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.28946674655482324
0.28182079907872426,0.29580012435701764,0.22271015047438714,0.3049046254805454,0.75,0.9999999999999999,0.6,0.25,1.0,0.2566806470940683,0.2566806470940683,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817
0.28182079907872426,0.29580012435701764,0.22271015047438714,0.3049046254805454,0.75,0.9999999999999999,0.6333333333333333,0.5,1.0,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.26641102456560817,0.26641102456560817,0.26641102456560817,0.26641102456560817
0.28182079907872426,0.29580012435701764,0.22271015047438714,0.3049046254805454,0.75,0.9999999999999999,0.6666666666666666,0.75,1.0,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.26641102456560817,0.26641102456560817,0.26641102456560817
0.27894181248200633,0.2928042507489683,0.21537779747396407,0.3018193393569871,0.75,0.9999999999999999,0.7,1.0,1.0,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.26641102456560817,0.26641102456560817
0.39156254451616557,0.4453855374524426,0.21537779747396407,0.40133063854564355,0.75,0.9999999999999999,0.8333333333333334,0.25,1.0,0.25159976033553033,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.26641102456560817
0.27894181248200633,0.2928042507489683,0.21537779747396407,0.3018193393569871,0.75,0.9999999999999999,0.8666666666666667,0.5,1.0,0.43274682859726726,0.25159976033553033,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683
0.27894181248200633,0.2928042507489683,0.21537779747396407,0.3018193393569871,0.75,0.9999999999999999,0.9,0.75,1.0,0.25159976033553033,0.43274682859726726,0.25159976033553033,0.2566806470940683,0.2566806470940683,0.2566806470940683,0.2566806470940683
0.2820127315185055,0.2844949409304166,0.21364542835847955,0.29990940032811764,0.75,0.9999999999999999,0.9333333333333333,1.0,1.0,0.25159976033553033,0.25159976033553033,0.43274682859726726,0.25159976033553033,0.2566806470940683,0.2566806470940683,0.2566806470940683
